id|split|domain|label|goal|trace
wb-multi_domain-207-yes|train|workbench_multi_domain|yes|Was total visits less than 10 at any time since September 20? If so, make a backlog task called 'Improve total visits' for aisha on the front-end board with a deadline of next Friday and book a 30 minute meeting for us called 'Discuss total visits' at the earliest time I'm free tomorrow. otherwise send them an email and title it 'New leads for you' saying 'total visits looks good, so there are new leads for you' and then give them all Akira's leads in the CRM|"Recorded tool actions: analytics.total_visits_count(time_min=""2023-09-20"", time_max=""2023-11-30""); company_directory.find_email_address(name=""aisha""); customer_relationship_manager.search_customers(customer_name=""Akira""); project_management.create_task(task_name=""Improve total visits"", assigned_to_email=""aisha.chen@atlas.com"", list_name=""Backlog"", due_date=""2023-12-08"", board=""Front end""); calendar.search_events(query="""", time_min=""2023-12-01 00:00:00"", time_max=""2023-12-01 23:59:59""); calendar.create_event(event_name=""Discuss total visits"", participant_email=""aisha.chen@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")"
wb-multi_domain-208-no|train|workbench_multi_domain|no|If total visits was more than 10 at any time since September 21 make a backlog task called 'Improve total visits' for leila on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss total visits' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying 'total visits looks good, so there are new leads for you' and then give them all Raj's leads in the CRM|"Recorded tool actions: analytics.total_visits_count(time_min=""2023-09-21""); company_directory.find_email_address(name=""leila""); project_management.create_task(task_name=""Improve total visits"", assigned_to_email=""leila.azizi@atlas.com"", list_name=""Backlog"", due_date=""2023-12-08"", board=""Front end""); calendar.search_events(query="""", time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00""); calendar.create_event(event_name=""Discuss total visits"", event_start=""2023-12-01 15:00:00"", duration=""30""); calendar.create_event(event_name=""Discuss total visits"", event_start=""2023-12-01 15:00:00"", duration=""30"", participant_email=""leila.azizi@atlas.com"")"
wb-multi_domain-208-yes|train|workbench_multi_domain|yes|If total visits was more than 10 at any time since September 21 make a backlog task called 'Improve total visits' for leila on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss total visits' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying 'total visits looks good, so there are new leads for you' and then give them all Raj's leads in the CRM|"Recorded tool actions: analytics.total_visits_count(time_min=""2023-09-21"", time_max=""2023-11-30""); company_directory.find_email_address(name=""Leila""); calendar.search_events(time_min=""2023-12-01 00:00:00"", time_max=""2023-12-01 23:59:59""); project_management.create_task(task_name=""Improve total visits"", assigned_to_email=""leila.azizi@atlas.com"", list_name=""Backlog"", due_date=""2023-12-08"", board=""Front end""); calendar.create_event(event_name=""Discuss total visits"", participant_email=""leila.azizi@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")"
wb-multi_domain-209-no|train|workbench_multi_domain|no|Was total visits more than 10 at any time since September 29? If so, make a backlog task called 'Improve total visits' for aisha on the front-end board with a deadline of next Friday and book a 30 minute meeting for us called 'Discuss total visits' at the earliest time I'm free tomorrow. otherwise send them an email and title it 'New leads for you' saying 'total visits looks good, so there are new leads for you' and then give them all Sofia's leads in the CRM|"Recorded tool actions: analytics.total_visits_count(time_min=""2023-09-29"", time_max=""2023-11-30""); project_management.create_task(task_name=""Improve total visits"", assigned_to_email=""aisha@example.com"", list_name=""Backlog"", due_date=""2023-12-01"", board=""Front end"")"
wb-multi_domain-209-yes|train|workbench_multi_domain|yes|Was total visits more than 10 at any time since September 29? If so, make a backlog task called 'Improve total visits' for aisha on the front-end board with a deadline of next Friday and book a 30 minute meeting for us called 'Discuss total visits' at the earliest time I'm free tomorrow. otherwise send them an email and title it 'New leads for you' saying 'total visits looks good, so there are new leads for you' and then give them all Sofia's leads in the CRM|"Recorded tool actions: analytics.total_visits_count(time_min=""2023-09-29"", time_max=""2023-11-30""); company_directory.find_email_address(name=""Aisha""); calendar.search_events(time_min=""2023-12-01 00:00:00"", time_max=""2023-12-01 23:59:59""); project_management.create_task(task_name=""Improve total visits"", assigned_to_email=""aisha.chen@atlas.com"", list_name=""Backlog"", due_date=""2023-12-08"", board=""Front end""); calendar.create_event(event_name=""Discuss total visits"", participant_email=""aisha.chen@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")"
wb-project_management-002-no|test|workbench_project_management|no|Move all of yuki's tasks that are in progress to in review|"Recorded tool actions: project_management.search_tasks(assigned_to_email=""yuki@example.com"", list_name=""In Progress"")"
wb-project_management-002-yes|test|workbench_project_management|yes|Move all of yuki's tasks that are in progress to in review|"Recorded tool actions: company_directory.find_email_address(name=""Yuki""); project_management.search_tasks(assigned_to_email=""yuki.tanaka@atlas.com"", list_name=""In Progress""); project_management.update_task(task_id=""00000091"", field=""list_name"", new_value=""In Review"")"
wb-project_management-003-no|test|workbench_project_management|no|Move all of dmitri's tasks that are in progress to in review|"Recorded tool actions: project_management.search_tasks(assigned_to_email=""dmitri@example.com"", list_name=""In Progress"")"
wb-project_management-003-yes|test|workbench_project_management|yes|Move all of dmitri's tasks that are in progress to in review|"Recorded tool actions: company_directory.find_email_address(name=""Dmitri""); project_management.search_tasks(assigned_to_email=""dmitri.ivanov@atlas.com"", list_name=""In Progress""); project_management.update_task(task_id=""00000009"", field=""list_name"", new_value=""In Review"")"
wb-project_management-004-no|test|workbench_project_management|no|Move all of luis's tasks that are in progress to in review|"Recorded tool actions: project_management.search_tasks(assigned_to_email=""luis@example.com"", list_name=""In Progress"")"
wb-project_management-004-yes|test|workbench_project_management|yes|Move all of luis's tasks that are in progress to in review|"Recorded tool actions: company_directory.find_email_address(name=""Luis""); project_management.search_tasks(assigned_to_email=""luis.ortiz@atlas.com"", list_name=""In Progress""); project_management.update_task(task_id=""00000235"", field=""list_name"", new_value=""In Review"")"
wb-project_management-007-no|test|workbench_project_management|no|can you move all of carlos's tasks that are in progress to in review?|"Recorded tool actions: project_management.search_tasks(assigned_to_email=""carlos@example.com"", list_name=""In Progress"")"
wb-project_management-007-yes|test|workbench_project_management|yes|can you move all of carlos's tasks that are in progress to in review?|"Recorded tool actions: company_directory.find_email_address(name=""Carlos""); project_management.search_tasks(assigned_to_email=""carlos.rodriguez@atlas.com"", list_name=""In Progress""); project_management.update_task(task_id=""00000086"", field=""list_name"", new_value=""In Review"")"
wb-project_management-012-no|train|workbench_project_management|no|I need to add a new task to the Front end backlog called Create wireframe for dashboard and assign it to jinsoo. It's due on December 4. Can you do that?|"Recorded tool actions: company_directory.find_email_address(name=""jinsoo""); project_management.create_task(task_name=""Create wireframe for dashboard"", assigned_to_email=""jinsoo.kim@atlas.com"", list_name=""Backlog"", due_date=""2024-12-04"", board=""Front end"")"
wb-project_management-012-yes|train|workbench_project_management|yes|I need to add a new task to the Front end backlog called Create wireframe for dashboard and assign it to jinsoo. It's due on December 4. Can you do that?|"Recorded tool actions: company_directory.find_email_address(name=""jinsoo""); project_management.create_task(task_name=""Create wireframe for dashboard"", assigned_to_email=""jinsoo.kim@atlas.com"", list_name=""Backlog"", due_date=""2023-12-04"", board=""Front end"")"
wb-project_management-014-no|train|workbench_project_management|no|Add a new task to the Back end backlog called Improve UX of sign-up flow and assign it to chenwei. It's due on December 2.|"Recorded tool actions: company_directory.find_email_address(name=""chenwei""); project_management.create_task(task_name=""Improve UX of sign-up flow"", assigned_to_email=""chenwei.zhang@atlas.com"", list_name=""Backlog"", due_date=""2024-12-02"", board=""Back end"")"
wb-project_management-014-yes|train|workbench_project_management|yes|Add a new task to the Back end backlog called Improve UX of sign-up flow and assign it to chenwei. It's due on December 2.|"Recorded tool actions: company_directory.find_email_address(name=""chenwei""); project_management.create_task(task_name=""Improve UX of sign-up flow"", assigned_to_email=""chenwei.zhang@atlas.com"", list_name=""Backlog"", due_date=""2023-12-02"", board=""Back end"")"
wb-project_management-020-no|train|workbench_project_management|no|can you move all of aisha's overdue tasks in the backlog to in progress?|"Recorded tool actions: project_management.search_tasks(assigned_to_email=""aisha"", list_name=""Backlog""); project_management.update_task(task_id=""00000079"", field=""list_name"", new_value=""In Progress""); project_management.update_task(task_id=""00000057"", field=""list_name"", new_value=""In Progress""); project_management.update_task(task_id=""00000019"", field=""list_name"", new_value=""In Progress"")"
